-1
           JDAY!            LAT!            LON!          PRESS!           TEMP!             O3!             CO!            H2O!             NO!           JO1D!           JNO2!            NO2!           HCHO!           C2H6!           C3H8!         IC4H10!         NC4H10!           C2H4!           C3H6!           C5H8!          CH3OH!         C2H5OH!       CH3COCH3!            MEK!            MVK!           MACR!            PAN!           C2H2!        APINENE!        BPINENE!       LIMONENE!         IC5H12!         NC5H12!          M22C4!           CHEX!          M23C4!           M2PE!           M3PE!         NC6H14!         NC8H18!       TBUT2ENE!        BUT1ENE!      MEPROPENE!       CBUT2ENE!           C4H6!        BENZENE!        TOLUENE!          EBENZ!           MXYL!           PXYL!           OXYL!            NOx!
 2.27270100e+02! 1.01540000e+01!-2.46330000e+00! 3.59360000e+02! 2.50450000e+02! 4.09770000e-08! 1.11690000e-07! 2.78010000e-03! 4.86410000e-10! 8.25850000e-07! 2.18390000e-03! 0.00000000e+00! 6.42379983e-10! 7.20990267e-10! 6.17179502e-11! 2.06445971e-11! 3.56915122e-11! 1.17374499e-10! 2.46318365e-11! 3.83330000e-11! 0.00000000e+00! 0.00000000e+00! 1.01550002e-09! 0.00000000e+00! 3.64037064e-11! 1.63552887e-11! 1.16999993e-10! 2.12661305e-10! 1.53309501e-11! 9.77427080e-12! 2.13282204e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.92039985e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27270800e+02! 1.00640000e+01!-2.45590000e+00! 3.59480000e+02! 2.50430000e+02! 4.16290000e-08! 1.11420000e-07! 2.84730000e-03! 3.61910000e-10! 7.62800000e-07! 1.68520000e-03! 0.00000000e+00! 6.32439989e-10! 7.51800011e-10! 6.56299945e-11! 9.55000055e-12! 1.40699995e-11! 5.31699997e-11! 6.78000017e-12! 7.07780015e-11! 3.83390014e-10! 0.00000000e+00! 1.05260001e-09! 4.73799992e-11! 3.53307592e-11! 1.58732385e-11! 2.86999979e-10! 1.58999994e-10! 1.62955691e-11! 1.01466309e-11! 2.19287609e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.76999994e-12! 0.00000000e+00! 3.03999989e-12! 0.00000000e+00! 3.32999990e-12! 5.43890002e-11! 8.41000013e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27271500e+02! 9.97520000e+00!-2.44840000e+00! 3.59460000e+02! 2.50540000e+02! 4.12180000e-08! 1.11710000e-07! 2.73590000e-03! 5.25480000e-10! 9.23550000e-07! 3.22260000e-03! 0.00000000e+00! 6.21099949e-10! 7.51800011e-10! 6.56299945e-11! 9.55000055e-12! 1.40699995e-11! 5.31699997e-11! 6.78000017e-12! 4.84070006e-11! 3.83390014e-10! 0.00000000e+00! 1.02919995e-09! 4.73799992e-11! 5.65413584e-11! 2.54026401e-11! 2.86999979e-10! 1.58999994e-10! 1.56304587e-11! 9.88988665e-12! 2.15146841e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.76999994e-12! 0.00000000e+00! 3.03999989e-12! 0.00000000e+00! 3.32999990e-12! 3.92589988e-11! 8.41000013e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27272200e+02! 9.88770000e+00!-2.44150000e+00! 3.61140000e+02! 2.50920000e+02! 4.33200000e-08! 1.09810000e-07! 2.72460000e-03! 4.31680000e-10! 1.26780000e-06! 5.21040000e-03! 0.00000000e+00! 5.92490002e-10! 7.11430526e-10! 5.99984090e-11! 1.92036890e-11! 3.19015266e-11! 1.08523461e-10! 2.27194062e-11! 2.55999996e-11! 0.00000000e+00! 0.00000000e+00! 1.05340003e-09! 0.00000000e+00! 2.75999987e-11! 1.23999994e-11! 1.29999997e-10! 1.99452191e-10! 1.49523866e-11! 9.62813856e-12! 2.10925392e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.07999998e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27277100e+02! 1.02490000e+01!-2.61920000e+00! 3.92390000e+02! 2.54840000e+02! 4.48550000e-08! 1.05830000e-07! 3.80080000e-03! 1.98800000e-10! 8.13940000e-07! 1.89280000e-03! 0.00000000e+00! 7.48159978e-10! 6.91679991e-10! 5.62999994e-11! 7.76999992e-12! 1.12299996e-11! 2.69500013e-11! 4.84999974e-12! 1.22220003e-11! 4.06230022e-10! 0.00000000e+00! 9.33299993e-10! 5.27300009e-11! 1.96905305e-11! 8.84646956e-12! 2.93999991e-10! 1.37580003e-10! 1.45546474e-11! 9.47460339e-12! 2.08449178e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.46000008e-12! 0.00000000e+00! 2.81999988e-12! 0.00000000e+00! 0.00000000e+00! 2.56109994e-11! 5.58000000e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27277800e+02! 1.03320000e+01!-2.63250000e+00! 3.92230000e+02! 2.55050000e+02! 4.50830000e-08! 1.05600000e-07! 3.85880000e-03! 1.84220000e-10! 8.25310000e-07! 1.76440000e-03! 0.00000000e+00! 7.48869966e-10! 6.91679991e-10! 5.62999994e-11! 7.76999992e-12! 1.12299996e-11! 2.69500013e-11! 4.84999974e-12! 0.00000000e+00! 4.06230022e-10! 0.00000000e+00! 9.81129955e-10! 5.27300009e-11! 3.37713607e-11! 1.51726392e-11! 5.14999987e-10! 1.37580003e-10! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.46000008e-12! 0.00000000e+00! 2.81999988e-12! 0.00000000e+00! 0.00000000e+00! 4.23699999e-11! 5.58000000e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27278500e+02! 1.04140000e+01!-2.64510000e+00! 3.92160000e+02! 2.55090000e+02! 4.52930000e-08! 1.05720000e-07! 3.81150000e-03! 1.69840000e-10! 9.40930000e-07! 1.72850000e-03! 0.00000000e+00! 7.61340047e-10! 6.90632995e-10! 5.62574917e-11! 1.60689500e-11! 2.36562905e-11! 8.92677460e-11! 1.85588524e-11! 5.77780011e-12! 0.00000000e+00! 0.00000000e+00! 1.00510000e-09! 0.00000000e+00! 2.76765885e-11! 1.24344094e-11! 0.00000000e+00! 1.70715359e-10! 1.43630550e-11! 9.40064606e-12! 2.07256400e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.75560001e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27279200e+02! 1.04960000e+01!-2.65780000e+00! 3.92100000e+02! 2.55380000e+02! 4.55780000e-08! 1.05350000e-07! 3.74990000e-03! 1.63660000e-10! 9.53870000e-07! 1.74200000e-03! 0.00000000e+00! 7.80509990e-10! 6.88751611e-10! 5.59190715e-11! 1.57853678e-11! 2.29103889e-11! 8.75257783e-11! 1.81824729e-11! 9.94439947e-12! 0.00000000e+00! 0.00000000e+00! 1.00379993e-09! 0.00000000e+00! 1.68918907e-11! 7.58910990e-12! 3.30999977e-10! 1.68115702e-10! 1.44869325e-11! 9.44846458e-12! 2.08027606e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.55190009e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27279900e+02! 1.05780000e+01!-2.67050000e+00! 3.92150000e+02! 2.55680000e+02! 4.54040000e-08! 1.07030000e-07! 3.57520000e-03! 2.48020000e-10! 1.81660000e-06! 2.11910000e-03! 0.00000000e+00! 8.04299960e-10! 6.97294333e-10! 5.74556860e-11! 1.70729871e-11! 2.62971832e-11! 9.54352292e-11! 1.98914513e-11! 1.72000001e-11! 0.00000000e+00! 0.00000000e+00! 9.46200007e-10! 0.00000000e+00! 2.08379997e-11! 9.36199989e-12! 4.95999963e-10! 1.79919579e-10! 1.47026471e-11! 9.53173478e-12! 2.09370576e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.73999998e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27280600e+02! 1.06590000e+01!-2.68320000e+00! 3.92160000e+02! 2.55830000e+02! 4.45630000e-08! 1.06010000e-07! 3.50210000e-03! 3.00240000e-10! 1.89780000e-06! 2.36460000e-03! 0.00000000e+00! 7.86770038e-10! 7.06789960e-10! 5.89499977e-11! 7.17999965e-12! 1.22899997e-11! 2.51500001e-11! 3.90999993e-12! 0.00000000e+00! 4.51200022e-10! 0.00000000e+00! 1.04630005e-09! 3.93400000e-11! 1.00049994e-11! 4.49499986e-12! 0.00000000e+00! 1.39639994e-10! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.01000023e-12! 0.00000000e+00! 1.70000006e-12! 0.00000000e+00! 1.34000005e-12! 2.56299999e-11! 8.10999965e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27281200e+02! 1.07410000e+01!-2.69580000e+00! 3.92180000e+02! 2.55720000e+02! 4.52310000e-08! 1.04680000e-07! 3.54340000e-03! 2.89820000e-10! 1.98350000e-06! 2.53950000e-03! 0.00000000e+00! 7.15969950e-10! 7.06789960e-10! 5.89499977e-11! 7.17999965e-12! 1.22899997e-11! 2.51500001e-11! 3.90999993e-12! 2.13150001e-11! 4.51200022e-10! 0.00000000e+00! 1.01020003e-09! 3.93400000e-11! 2.24505275e-11! 1.00864690e-11! 2.86999979e-10! 1.39639994e-10! 1.48249902e-11! 9.57896176e-12! 2.10132259e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.01000023e-12! 0.00000000e+00! 1.70000006e-12! 0.00000000e+00! 1.34000005e-12! 4.63520021e-11! 8.10999965e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27286800e+02! 1.04780000e+01!-2.62090000e+00! 4.27500000e+02! 2.58820000e+02! 5.27970000e-08! 7.79070000e-08! 4.38390000e-03! 3.50570000e-11! 2.34470000e-06! 3.08050000e-03! 0.00000000e+00! 2.55440002e-10! 5.45429979e-10! 3.62599985e-11! 4.76000012e-12! 2.51000002e-12! 5.97999992e-12! 3.34999996e-12! 1.02259997e-11! 4.49519977e-10! 0.00000000e+00! 8.62939997e-10! 5.42400014e-11! 2.62979699e-12! 1.18150303e-12! 2.29000000e-10! 6.17799978e-11! 1.44953043e-11! 9.45169637e-12! 2.08079717e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.98999996e-12! 0.00000000e+00! 2.81999988e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 5.83000011e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27287500e+02! 1.03960000e+01!-2.62060000e+00! 4.27520000e+02! 2.58850000e+02! 5.84720000e-08! 7.53880000e-08! 2.68130000e-03! 3.66690000e-11! 2.39230000e-06! 2.97400000e-03! 0.00000000e+00! 2.28440003e-10! 5.36395706e-10! 2.85143281e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 7.59870000e-10! 0.00000000e+00! 1.16147699e-11! 5.21822993e-12! 0.00000000e+00! 0.00000000e+00! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.43519996e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27288200e+02! 1.03140000e+01!-2.62090000e+00! 4.27440000e+02! 2.58900000e+02! 5.50190000e-08! 7.43240000e-08! 3.50190000e-03! 2.63950000e-11! 2.54510000e-06! 3.39290000e-03! 0.00000000e+00! 2.29260000e-10! 5.30985311e-10! 2.75411395e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.68519994e-12! 0.00000000e+00! 0.00000000e+00! 7.50630003e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.66999997e-10! 0.00000000e+00! 1.42413789e-11! 9.35367669e-12! 2.06498863e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27288900e+02! 1.02330000e+01!-2.62110000e+00! 4.27510000e+02! 2.59040000e+02! 4.69160000e-08! 7.58860000e-08! 4.26570000e-03! 2.42110000e-11! 2.93180000e-06! 3.89890000e-03! 0.00000000e+00! 2.27699998e-10! 5.36359956e-10! 4.38599990e-11! 1.01499998e-11! 4.01000023e-12! 5.94999961e-12! 3.24000007e-12! 0.00000000e+00! 2.47679988e-10! 0.00000000e+00! 8.18000001e-10! 3.33899991e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 5.50800031e-11! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.65000001e-12! 0.00000000e+00! 2.82999991e-12! 0.00000000e+00! 0.00000000e+00! 1.99999999e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27289600e+02! 1.01530000e+01!-2.62100000e+00! 4.27450000e+02! 2.59280000e+02! 4.64910000e-08! 7.62880000e-08! 4.28830000e-03! 2.61440000e-11! 2.67920000e-06! 3.79890000e-03! 0.00000000e+00! 2.21259996e-10! 5.36359956e-10! 4.38599990e-11! 1.01499998e-11! 4.01000023e-12! 5.94999961e-12! 3.24000007e-12! 2.18700006e-11! 2.47679988e-10! 0.00000000e+00! 8.80309992e-10! 3.33899991e-11! 2.37663600e-12! 1.06776404e-12! 2.19999990e-10! 5.50800031e-11! 1.48414909e-11! 9.58533079e-12! 2.10234972e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.65000001e-12! 0.00000000e+00! 2.82999991e-12! 0.00000000e+00! 0.00000000e+00! 7.22220027e-13! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27290300e+02! 1.00740000e+01!-2.62050000e+00! 4.27420000e+02! 2.59350000e+02! 4.44700000e-08! 7.68010000e-08! 4.30420000e-03! 2.29000000e-11! 2.95390000e-06! 3.09680000e-03! 0.00000000e+00! 2.34749997e-10! 5.43580736e-10! 2.98067265e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.68300017e-11! 0.00000000e+00! 0.00000000e+00! 9.32659949e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.09999995e-10! 0.00000000e+00! 1.55835726e-11! 9.87178828e-12! 2.14854939e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27291000e+02! 9.99450000e+00!-2.62010000e+00! 4.27740000e+02! 2.59110000e+02! 4.39340000e-08! 7.60560000e-08! 4.34590000e-03! 3.42710000e-11! 2.96140000e-06! 3.44800000e-03! 0.00000000e+00! 2.69079981e-10! 5.39792488e-10! 2.91253133e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 8.55299997e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.37999986e-10! 0.00000000e+00! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.19199997e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27297200e+02! 1.04830000e+01!-2.59290000e+00! 5.26710000e+02! 2.67420000e+02! 6.32370000e-08! 7.01190000e-08! 2.17830000e-03! 1.66820000e-11! 3.98610000e-06! 6.19590000e-03! 0.00000000e+00! 1.94179992e-10! 5.30750000e-10! 2.57900003e-11! 1.69000003e-12! 1.59999997e-12! 1.02100004e-11! 5.55000013e-12! 0.00000000e+00! 4.66210015e-10! 0.00000000e+00! 6.66819988e-10! 1.13440000e-10! 0.00000000e+00! 0.00000000e+00! 2.54999993e-10! 5.29900013e-11! 1.41912766e-11! 9.33433626e-12! 2.06186943e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.23000003e-12! 2.26999994e-12! 2.64000020e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.14000020e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27297900e+02! 1.05590000e+01!-2.60340000e+00! 5.26730000e+02! 2.67470000e+02! 6.50730000e-08! 6.83170000e-08! 1.75820000e-03! 1.27250000e-11! 3.83060000e-06! 5.57260000e-03! 0.00000000e+00! 1.94070010e-10! 5.30750000e-10! 2.57900003e-11! 1.69000003e-12! 1.59999997e-12! 1.02100004e-11! 5.55000013e-12! 3.51850005e-13! 4.66210015e-10! 0.00000000e+00! 5.80669957e-10! 1.13440000e-10! 0.00000000e+00! 0.00000000e+00! 1.98999997e-10! 5.29900013e-11! 1.42017370e-11! 9.33837382e-12! 2.06252064e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.23000003e-12! 2.26999994e-12! 2.64000020e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 2.14000020e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27298600e+02! 1.06350000e+01!-2.61440000e+00! 5.26830000e+02! 2.67280000e+02! 6.21740000e-08! 6.96430000e-08! 3.01080000e-03! 7.15000000e-12! 3.62000000e-06! 3.76990000e-03! 0.00000000e+00! 1.95740008e-10! 5.07182518e-10! 2.32596633e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.12960009e-12! 0.00000000e+00! 0.00000000e+00! 6.48479992e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.42843229e-11! 9.37025370e-12! 2.06766219e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27299300e+02! 1.07110000e+01!-2.62520000e+00! 5.26830000e+02! 2.67240000e+02! 5.99530000e-08! 7.11340000e-08! 3.72940000e-03! 6.51900000e-12! 3.25050000e-06! 3.29800000e-03! 0.00000000e+00! 1.94279995e-10! 5.14764231e-10! 2.46234075e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 9.07409911e-12! 0.00000000e+00! 0.00000000e+00! 6.72700007e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.98999997e-10! 0.00000000e+00! 1.44610574e-11! 9.43847691e-12! 2.07866519e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.53700012e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27307600e+02! 1.09030000e+01!-1.87390000e+00! 3.75920000e+02! 2.53730000e+02! 4.85420000e-08! 1.05240000e-07! 2.51230000e-03! 2.34430000e-10! 8.93700000e-06! 8.45690000e-03! 0.00000000e+00! 5.32460021e-10! 6.59319987e-10! 5.01799990e-11! 5.97999992e-12! 7.42000038e-12! 1.06699996e-11! 3.41000015e-12! 9.99999996e-12! 4.18689999e-10! 0.00000000e+00! 1.05300002e-09! 4.64999983e-11! 5.52000015e-13! 2.47999998e-13! 0.00000000e+00! 9.85799983e-11! 1.44885857e-11! 9.44910296e-12! 2.08037892e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 3.23000003e-12! 0.00000000e+00! 3.54999992e-12! 0.00000000e+00! 0.00000000e+00! 5.87999996e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27308300e+02! 1.09050000e+01!-1.78620000e+00! 3.75810000e+02! 2.53770000e+02! 4.94630000e-08! 1.05010000e-07! 2.50300000e-03! 2.02150000e-10! 9.26270000e-06! 8.46500000e-03! 0.00000000e+00! 4.74079997e-10! 6.87022661e-10! 5.56080876e-11! 1.55247776e-11! 2.22249667e-11! 8.59250657e-11! 1.78366072e-11! 1.89999995e-11! 0.00000000e+00! 0.00000000e+00! 9.69250014e-10! 0.00000000e+00! 1.03499999e-12! 4.65000000e-13! 1.43999992e-10! 1.65726821e-10! 1.47561633e-11! 9.55239273e-12! 2.09703747e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 6.25000008e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27309000e+02! 1.09080000e+01!-1.69940000e+00! 3.75880000e+02! 2.53760000e+02! 4.94620000e-08! 1.04460000e-07! 2.52870000e-03! 1.41090000e-10! 9.60570000e-06! 8.47110000e-03! 0.00000000e+00! 3.95339983e-10! 6.84225954e-10! 5.51050351e-11! 1.51032364e-11! 2.11161939e-11! 8.33356648e-11! 1.72771190e-11! 3.81399981e-11! 0.00000000e+00! 0.00000000e+00! 9.91539961e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 1.61862454e-10! 1.53252116e-11! 9.77205643e-12! 2.13246486e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 8.81999942e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
 2.27309700e+02! 1.09110000e+01!-1.61290000e+00! 3.75880000e+02! 2.53820000e+02! 5.30970000e-08! 9.94370000e-08! 2.54250000e-03! 1.58840000e-10! 9.91460000e-06! 8.62060000e-03! 0.00000000e+00! 3.10790005e-10! 6.58684163e-10! 5.05107449e-11! 1.12534088e-11! 1.09900760e-11! 5.96873800e-11! 1.21674728e-11! 1.26669994e-11! 0.00000000e+00! 0.00000000e+00! 9.99429983e-10! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 4.46999993e-10! 1.26570254e-10! 1.45678782e-11! 9.47971129e-12! 2.08531543e-11! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 7.53700054e-12! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00! 0.00000000e+00!
